link,sha
https://github.com/AllenInstitute/ecephys_spike_sorting,6210caab231fb18cb2902f6d0d456a749d903b58
https://github.com/mila-iqia/paperoni,7906bf1b38943f9c4687d1227e804f6fcc0bcbaf
https://github.com/satellogic/iquaflow,a0972dbc4997c2c3c3f5e0c84d88d946aafa354d
https://github.com/docker-forensics-toolkit/toolkit,f1fbb43e74ebf3b78233049e47a8a22637deeff8
https://github.com/the-aerospace-corporation/brainblocks,07396fa0a3d6baed8f2f53ba45e00eb1df523f19
https://github.com/shirtsgroup/physical_validation,5b09945cb1ac6b4eb7dd3a7cb6a07a9edd9cbb88
https://github.com/theno/ctutlz,a81b8282096b505f85e81b8fb9c893bd3a9becab
https://github.com/opencomputeproject/Rack-Manager,e1a61d3eeeba0ff655fe9c1301e8b510d9b2122a
https://github.com/ryanpetrello/sdb,868e4d1d7ac48ad3ba170f53dc362f40df7b89ef
https://github.com/ntropy-network/ML-tools,f5b67d089d384a77f4c4f21ca233219cbdfc0b1b
https://github.com/mad-lab/transit,092ab5e9dbf18a7d6ef5fddc1b32b712dc382c26
https://github.com/ome/omero-py,749a68acfc7b1851c165ae75f2c118743d8b1e0d
https://github.com/rkevin-arch/ECS189M,363b02b86d37b86226b58b826811945e145410ff
https://github.com/Datatamer/tamr-client,338b3ffac19fa5eba0fe46d6559eff9d3f410d89
https://github.com/adpeace/boilerio,e26c74e1f92b6c97a2fb0f2b6f43d8bf9a1d620f
https://github.com/SeolhwaLee/EMNLP_workshop_COVID_QA,1e87edb75e046cb26da1f554214814ef35f1985f
https://github.com/stuckatsixpm/antelopy,993b1c894213206976838e4a0b081c26c6b49774
https://github.com/AlexandreSato/openpilot-mine,4a53d6dafeba406883ecb69cbe41a9a18a05fd2e
https://github.com/GazzolaLab/MiV-Simulator,7260014adf19b0232d27bb5f16f042713bbaf570
https://github.com/IMRSVDataLabs/imrsv-schema-linter,e1f55c16e18e879b4287f0f3612157583aa52630
https://github.com/ErickOF/CE5303-Embedded-System-for-Smart-Home,77e6e5a4212b1554e0ee946a589db19994743e90
https://github.com/opensciencegrid/images,3a31924dfd0720c3dbca2467ed919cb220e0ca9e
https://github.com/vk496/zisofs2-tools,60e1199ad02a8949cb6ed40cae4497c9d1fa89a5
https://github.com/matthewdeanmartin/pydoc_fork,35870658c4f8dff463eaa6012edfb0e00de96131
https://github.com/armalite/dbt-ai,1bf3aa3b9d46125696822b2899f5687da28f961e
https://github.com/a0x8o/presto,6c63f482e225017a2a142396e921a0571ff1b95c
https://github.com/michaelwalshe/advent-of-code-2022,408b9efde316d356ef11d631e5f211a00fac7d1d
https://github.com/airwick989/Autonomous-Vehicle-Simulation-and-Testing-Bench,401c95fa0f5cc3b899b64de0c66947ec43cf7c46
https://github.com/dymmond/esmerald-sessions,a9669b516a0f7294f7266b586aa7ef7c717b55b9
https://github.com/andir/mail2pr,8cdbc177eea4d3351d90c7465aa8c2d1fd0167fc
https://github.com/lsst-dm/cm_tools,b4d2279dded793d373a5a3788d6d86d811bde991
https://github.com/mshakya/piret,056838a2cb11bda850739dce403aa1449d11c699
https://github.com/alliance-genome/agr_literature_service,f07d3e49dffeeca6c84084bd831a4ed64dbd2f54
https://github.com/shake777/openpilot_K7,002ef2747ec9297447313adbff490091c8b7fdf4
https://github.com/visgl/deck.gl,479b849d8f6ec12dfd2b585221d032c3f8487be6
https://github.com/twitter/the-algorithm-ml,b85210863f7a94efded0ef5c5ccf4ff42767876c
https://github.com/MarcSkovMadsen/awesome-streamlit,58b3d5cca0ba57c1d57221bf6eaef39f4b2edc07
https://github.com/google-research/FLAN,e9e4ec6e2701182c7a91af176f705310da541277
https://github.com/microsoft/azurelinux,2a0b6a584fcbdedc0add1f2473b2ee8d3586471c
https://github.com/pim-book/programmers-introduction-to-mathematics,552290d324297b10be7885ee5d720856d8c4efcd
https://github.com/kevinzg/facebook-scraper,567711fbab3e014504a1d4f33f882c2b29d71584
